name,phone,city,website,email,industry,source,google_reviews,notes
Farkas Dzsenifer,,Budapest,,,takarítás,joszaki.hu,,profil: https://joszaki.hu/szakember/farkas-dzsenifer#city=budapest&profession=takaritas
Krivos Zoltan,,Budapest,,,takarítás,joszaki.hu,,profil: https://joszaki.hu/szakember/krivos-zoltan#city=budapest&profession=takaritas
Lakatos Ramirez,,Budapest,,,takarítás,joszaki.hu,,profil: https://joszaki.hu/szakember/lakatos-ramirez#city=budapest&profession=takaritas
Balogh Attila Bau Kft,,Budapest,,,takarítás,joszaki.hu,,profil: https://joszaki.hu/szakember/balogh-attila-bau-kft#city=budapest&profession=takaritas
Orgovan Melinda,,Budapest,,,takarítás,joszaki.hu,,profil: https://joszaki.hu/szakember/orgovan-melinda#city=budapest&profession=takaritas
Palaczki Anett,,Budapest,,,takarítás,joszaki.hu,,profil: https://joszaki.hu/szakember/palaczki-anett#city=budapest&profession=takaritas
Vosztine Kanocz Petra,,Budapest,,,takarítás,joszaki.hu,,profil: https://joszaki.hu/szakember/vosztine-kanocz-petra#city=budapest&profession=takaritas
Goman Maria,,Budapest,,,takarítás,joszaki.hu,,profil: https://joszaki.hu/szakember/goman-maria#city=budapest&profession=takaritas
Nemesne Sima Eniko,,Budapest,,,takarítás,joszaki.hu,,profil: https://joszaki.hu/szakember/nemesne-sima-eniko#city=budapest&profession=takaritas
Cleaning And Witch Team Kft,,Budapest,,,takarítás,joszaki.hu,,profil: https://joszaki.hu/szakember/cleaning-and-witch-team-kft#city=budapest&profession=takaritas
